antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'monica', 'rachel', 'ross'})","frozenset({'chandler', 'phoebe'})",0.5673758865248227,0.6276595744680851,0.48439716312056735,0.8537499999999999,1.3602118644067795,1.0,0.12827825562094458,2.5459174395344593,0.6121258670763027,0.6816367265469062,0.6072142857142855,0.8127507062146893
"frozenset({'rachel', 'chandler'})",frozenset({'phoebe'}),0.6425531914893617,0.7276595744680852,0.5482269503546099,0.8532008830022074,1.1725275292720394,1.0,0.08066696846235089,1.8551911694128926,0.41164602969260106,0.6669542709232096,0.46097199227373026,0.8033060945225461
"frozenset({'monica', 'joey', 'phoebe'})","frozenset({'rachel', 'ross'})",0.5553191489361702,0.6631205673758865,0.47375886524822697,0.8531289910600256,1.2865367672669905,1.0,0.10551531613097936,2.2937095282146167,0.5008523622611238,0.6361904761904762,0.5640250050413391,0.7837837468669112
"frozenset({'rachel', 'ross'})",frozenset({'joey'}),0.6631205673758865,0.7645390070921986,0.5652482269503546,0.8524064171122995,1.114928616074529,1.0,0.05826668678637892,1.5953335389043068,0.30598956613616834,0.6554276315789473,0.3731718317118743,0.7958692567936265
"frozenset({'monica', 'rachel', 'phoebe'})","frozenset({'joey', 'ross'})",0.5560283687943263,0.6418439716312057,0.47375886524822697,0.8520408163265306,1.3274890066523848,1.0,0.11687540868165586,2.4206407434580584,0.5556618392607756,0.6542605288932418,0.5868862396443726,0.7950811816439283
frozenset({'chandler'}),frozenset({'joey'}),0.7858156028368795,0.7645390070921986,0.6695035460992907,0.8519855595667869,1.1143781437747398,1.0,0.06871686534882548,1.5907974398892915,0.47920642047367823,0.7600644122383253,0.3713844547866552,0.8638406462026884
"frozenset({'joey', 'ross'})",frozenset({'phoebe'}),0.6418439716312057,0.7276595744680852,0.5468085106382978,0.8519337016574585,1.1707860812251623,1.0,0.07976459936622898,1.839314067958081,0.4072889779250295,0.664655172413793,0.4563190607734804,0.801697844980776
"frozenset({'rachel', 'joey'})",frozenset({'phoebe'}),0.6361702127659574,0.7276595744680852,0.5418439716312057,0.8517279821627648,1.1705033672997058,1.0,0.07892862532065792,1.8367621180611102,0.40037047242889073,0.6591889559965487,0.4555636845039019,0.7981836791905441
"frozenset({'monica', 'chandler'})",frozenset({'phoebe'}),0.6801418439716312,0.7276595744680852,0.5787234042553191,0.8508863399374347,1.1693467244754219,1.0,0.08381167949298313,1.8263948817140285,0.45276835789748215,0.6980325064157399,0.45247327945776783,0.8231039886821676
"frozenset({'phoebe', 'ross'})","frozenset({'monica', 'chandler'})",0.6134751773049646,0.6801418439716312,0.5219858156028369,0.8508670520231213,1.251014122369761,1.0,0.10473567727981481,2.1447853098026264,0.519108994814519,0.6764705882352939,0.5337528677441263,0.8091665812774627
"frozenset({'joey', 'chandler'})",frozenset({'rachel'}),0.6695035460992907,0.7858156028368795,0.5695035460992908,0.850635593220339,1.0824875328886985,1.0,0.043397213419848146,1.4339721341984808,0.23056777427992692,0.6429143314651721,0.3026363789426422,0.7876824175487976
"frozenset({'monica', 'rachel', 'joey'})","frozenset({'phoebe', 'ross'})",0.5574468085106383,0.6134751773049646,0.47375886524822697,0.8498727735368956,1.385341746458986,1.0,0.13177908555907647,2.574648395239811,0.628526600644864,0.6795523906408953,0.6115974508018767,0.8110635543985056
"frozenset({'rachel', 'joey', 'chandler'})","frozenset({'monica', 'phoebe'})",0.5695035460992908,0.6304964539007092,0.4836879432624113,0.8493150684931506,1.3470576451916114,1.0,0.12461797696292942,2.4521598968407474,0.5984747834405059,0.6752475247524752,0.5921962506244576,0.8082345871149668
"frozenset({'monica', 'joey', 'ross'})","frozenset({'rachel', 'phoebe'})",0.5581560283687943,0.6170212765957447,0.47375886524822697,0.8487928843710293,1.375629847084082,1.0,0.12936472008450284,2.5328088682281433,0.6180015570784596,0.6754297269969666,0.6051814203021321,0.8083044881625261
frozenset({'phoebe'}),frozenset({'rachel'}),0.7276595744680852,0.7858156028368795,0.6170212765957447,0.8479532163742689,1.079074038887833,1.0,0.045215029425079156,1.4086743044189842,0.26907327586206864,0.6882911392405062,0.29011269896595737,0.8165758861654737
frozenset({'phoebe'}),frozenset({'joey'}),0.7276595744680852,0.7645390070921986,0.6156028368794326,0.8460038986354775,1.1065542644490012,1.0,0.05927870831447102,1.5290061944519253,0.3535786290322577,0.7022653721682849,0.34598041287958836,0.8255993519151414
"frozenset({'rachel', 'joey', 'phoebe'})","frozenset({'monica', 'chandler', 'ross'})",0.5418439716312057,0.5872340425531914,0.4581560283687943,0.8455497382198953,1.4398854237802565,1.0,0.13996680247472465,2.6724846736386594,0.6668040525644837,0.6828752642706133,0.6258163760997464,0.8128714874674356
"frozenset({'rachel', 'chandler', 'ross'})","frozenset({'monica', 'joey'})",0.5780141843971631,0.6319148936170212,0.48865248226950353,0.845398773006135,1.3378364421309208,1.0,0.12339671042704087,2.3808679500168863,0.5984193387079069,0.6774827925270404,0.5799851058548176,0.8093436064806208
frozenset({'monica'}),frozenset({'rachel'}),0.7617021276595745,0.7858156028368795,0.6432624113475177,0.8445065176908753,1.0746878970614928,1.0,0.044704994718575475,1.3774493566059371,0.2916404158135136,0.7113725490196077,0.27402049650375526,0.831549287726304
"frozenset({'joey', 'chandler', 'phoebe'})","frozenset({'rachel', 'ross'})",0.5645390070921986,0.6631205673758865,0.4765957446808511,0.8442211055276382,1.2731034853411443,1.0,0.10223831799205269,2.1625486158773732,0.4926225376143942,0.6345609065155807,0.5375826500925681,0.7814688415338726
"frozenset({'monica', 'joey'})","frozenset({'chandler', 'ross'})",0.6319148936170212,0.6617021276595745,0.5333333333333333,0.8439955106621774,1.2754916077531298,1.0,0.1151939037271767,2.1685136996785555,0.5867897552576558,0.7014925373134328,0.5388546541586375,0.8249988271424499
frozenset({'rachel'}),frozenset({'ross'}),0.7858156028368795,0.7858156028368795,0.6631205673758865,0.8438628158844765,1.0738687458457687,1.0,0.04561440571399822,1.3717705899233386,0.32116017990579687,0.7298985167837627,0.27101513376527114,0.8438628158844765
frozenset({'ross'}),frozenset({'rachel'}),0.7858156028368795,0.7858156028368795,0.6631205673758865,0.8438628158844765,1.0738687458457687,1.0,0.04561440571399822,1.3717705899233386,0.32116017990579687,0.7298985167837627,0.27101513376527114,0.8438628158844765
"frozenset({'joey', 'chandler'})",frozenset({'phoebe'}),0.6695035460992907,0.7276595744680852,0.5645390070921986,0.8432203389830509,1.1588115769650114,1.0,0.07736834163271467,1.7370902817711333,0.4146699161041258,0.6780238500851788,0.42432468220339004,0.8095243995110186
"frozenset({'rachel', 'joey', 'ross'})","frozenset({'chandler', 'phoebe'})",0.5652482269503546,0.6276595744680851,0.4765957446808511,0.8431618569636136,1.3433426195691471,1.0,0.12181228308435194,2.3740425531914897,0.5878947215101377,0.6653465346534656,0.5787775587022764,0.8012419454309594
"frozenset({'monica', 'chandler', 'phoebe'})","frozenset({'joey', 'ross'})",0.5787234042553191,0.6418439716312057,0.4879432624113475,0.8431372549019608,1.3136171595710107,1.0,0.11649313414818169,2.283244680851064,0.5667136481089969,0.6660212971926429,0.5620267909143856,0.8016791246885495
frozenset({'phoebe'}),frozenset({'ross'}),0.7276595744680852,0.7858156028368795,0.6134751773049646,0.8430799220272904,1.0728724639516962,1.0,0.041668930134299065,1.3649266552134265,0.24940390173410398,0.6816390858944051,0.26735990085589234,0.8118829213024539
"frozenset({'chandler', 'phoebe'})","frozenset({'monica', 'joey'})",0.6276595744680851,0.6319148936170212,0.5290780141843971,0.8429378531073447,1.333942057105899,1.0,0.13245058095669238,2.34356344711465,0.672347759479127,0.7242718446601941,0.5732993697135955,0.8400996785177577
"frozenset({'rachel', 'phoebe'})","frozenset({'monica', 'chandler'})",0.6170212765957447,0.6801418439716312,0.5198581560283688,0.842528735632184,1.238754449678185,1.0,0.10019616719480912,2.031216027333438,0.5032590571471881,0.6687956204379563,0.507684073705941,0.8034332937806383
frozenset({'chandler'}),frozenset({'ross'}),0.7858156028368795,0.7858156028368795,0.6617021276595745,0.842057761732852,1.0715717004001095,1.0,0.04419596599768616,1.356093211752786,0.3118403214014461,0.7272018706157444,0.2625875630573551,0.842057761732852
frozenset({'ross'}),frozenset({'chandler'}),0.7858156028368795,0.7858156028368795,0.6617021276595745,0.842057761732852,1.0715717004001095,1.0,0.04419596599768616,1.356093211752786,0.3118403214014461,0.7272018706157444,0.2625875630573551,0.842057761732852
"frozenset({'monica', 'ross'})","frozenset({'joey', 'chandler'})",0.6340425531914894,0.6695035460992907,0.5333333333333333,0.8411633109619686,1.2563985894664997,1.0,0.10883959559378298,2.0807311956847463,0.557644730331519,0.6924493554327809,0.5193997177175446,0.818886740226747
"frozenset({'monica', 'rachel', 'chandler'})","frozenset({'joey', 'ross'})",0.5815602836879432,0.6418439716312057,0.48865248226950353,0.8402439024390245,1.3091092844630106,1.0,0.11538152004426339,2.24189269665963,0.5642911613490443,0.6650579150579151,0.5539483216614347,0.8007849346449266
frozenset({'joey'}),frozenset({'ross'}),0.7645390070921986,0.7858156028368795,0.6418439716312057,0.839517625231911,1.0683392162247243,1.0,0.041057290880740394,1.3346287869470752,0.2716701058377154,0.7064793130366901,0.25072798535428625,0.8281523144210097
"frozenset({'chandler', 'ross'})",frozenset({'phoebe'}),0.6617021276595745,0.7276595744680852,0.5553191489361702,0.8392282958199356,1.1533254357759348,1.0,0.07382526029877767,1.6939574468085097,0.3929733246584252,0.6658163265306122,0.40966639871382604,0.8011930952783888
"frozenset({'monica', 'phoebe'})","frozenset({'joey', 'chandler'})",0.6304964539007092,0.6695035460992907,0.5290780141843971,0.8391451068616423,1.2533841108844446,1.0,0.10695840249484434,2.054624807816298,0.547112430724581,0.6862925482980682,0.5132931344955273,0.8146996720748889
"frozenset({'phoebe', 'ross'})","frozenset({'joey', 'chandler'})",0.6134751773049646,0.6695035460992907,0.5141843971631206,0.838150289017341,1.2518982071127658,1.0,0.10346059051355566,2.041995947315096,0.520569440050617,0.6688191881918819,0.5102830633357315,0.8030793817968062
"frozenset({'rachel', 'joey', 'ross'})","frozenset({'monica', 'phoebe'})",0.5652482269503546,0.6304964539007092,0.47375886524822697,0.8381430363864493,1.3293382241899814,1.0,0.1173718625823651,2.2829017538072476,0.5698562092780183,0.656188605108055,0.5619610005852083,0.7947745553135845
"frozenset({'rachel', 'chandler', 'ross'})","frozenset({'monica', 'phoebe'})",0.5780141843971631,0.6304964539007092,0.48439716312056735,0.8380368098159509,1.329169743352633,1.0,0.1199612695538454,2.2814044702342566,0.5868695941041132,0.6689520078354554,0.5616735160086195,0.8031578874726548
"frozenset({'joey', 'phoebe', 'ross'})","frozenset({'monica', 'rachel', 'chandler'})",0.5468085106382978,0.5815602836879432,0.4581560283687943,0.8378728923476005,1.440732656353801,1.0,0.1401539157990041,2.5809361702127664,0.6750098111891162,0.6835978835978836,0.6125436918815539,0.8128388851981905
"frozenset({'monica', 'joey'})","frozenset({'chandler', 'phoebe'})",0.6319148936170212,0.6276595744680851,0.5290780141843971,0.8372615039281707,1.333942057105899,1.0,0.13245058095669238,2.2879677182685265,0.6801205659470938,0.7242718446601941,0.5629308962642299,0.8400996785177577
"frozenset({'monica', 'chandler', 'phoebe'})","frozenset({'rachel', 'ross'})",0.5787234042553191,0.6631205673758865,0.48439716312056735,0.8370098039215687,1.2622286882667506,1.0,0.1006337709370756,2.066869300911854,0.4931452149607347,0.6395131086142323,0.5161764705882353,0.7837455436720142
"frozenset({'rachel', 'joey', 'chandler'})","frozenset({'phoebe', 'ross'})",0.5695035460992908,0.6134751773049646,0.4765957446808511,0.8368617683686177,1.3641330559534692,1.0,0.12721945576178262,2.369308645985599,0.6200601121832588,0.6746987951807228,0.5779359511922035,0.8068701905426903
"frozenset({'monica', 'chandler', 'phoebe'})","frozenset({'rachel', 'joey'})",0.5787234042553191,0.6361702127659574,0.4836879432624113,0.8357843137254902,1.3137746737490985,1.0,0.11552135204466579,2.2155604953953643,0.56693030006813,0.6614936954413191,0.5486469441577801,0.7980482326709948
"frozenset({'rachel', 'chandler', 'phoebe'})","frozenset({'monica', 'joey', 'ross'})",0.5482269503546099,0.5581560283687943,0.4581560283687943,0.8357050452781372,1.497260627499585,1.0,0.1521598511141291,2.6893337800860007,0.7351337296052025,0.7067833698030637,0.6281606963758802,0.8282718364891322
"frozenset({'monica', 'ross'})","frozenset({'rachel', 'chandler'})",0.6340425531914894,0.6425531914893617,0.5297872340425532,0.8355704697986578,1.3003911284945997,1.0,0.12238116794929832,2.1738601823708215,0.6312225646773139,0.7094017094017094,0.5399888143176735,0.830036890528468
"frozenset({'joey', 'phoebe'})","frozenset({'chandler', 'ross'})",0.6156028368794326,0.6617021276595745,0.5141843971631206,0.8352534562211982,1.2622801428423251,1.0,0.10683869020673004,2.0534444279125132,0.540542053696399,0.6737918215613383,0.5130133611570009,0.8061583465457545
"frozenset({'monica', 'rachel', 'ross'})","frozenset({'joey', 'phoebe'})",0.5673758865248227,0.6156028368794326,0.47375886524822697,0.835,1.3563940092165898,1.0,0.12448065992656304,2.3296797764882866,0.6073426916658486,0.6679999999999999,0.5707564575645756,0.8022926267281105
"frozenset({'monica', 'joey'})","frozenset({'rachel', 'chandler'})",0.6319148936170212,0.6425531914893617,0.5269503546099291,0.8338945005611673,1.2977828319991676,1.0,0.12091142296665164,2.151926394479587,0.6233750068072728,0.704933586337761,0.5353000908556466,0.8269914003909589
"frozenset({'rachel', 'phoebe', 'ross'})","frozenset({'monica', 'joey', 'chandler'})",0.549645390070922,0.5950354609929078,0.4581560283687943,0.8335483870967743,1.400838171402207,1.0,0.13109753030531662,2.432926494034857,0.6353696886960336,0.6673553719008265,0.588972374442122,0.8017563151216887
"frozenset({'monica', 'rachel', 'chandler'})","frozenset({'phoebe', 'ross'})",0.5815602836879432,0.6134751773049646,0.48439716312056735,0.8329268292682928,1.3577188777668123,1.0,0.12762436497158086,2.31350623802868,0.6296498498647539,0.6816367265469062,0.5677556500335647,0.8112611024954179
frozenset({'monica'}),frozenset({'ross'}),0.7617021276595745,0.7858156028368795,0.6340425531914894,0.8324022346368716,1.0592844321642498,1.0,0.03548513656254715,1.2779669030732863,0.23485937999360812,0.6940993788819876,0.21750712198009567,0.8196307202065225
"frozenset({'monica', 'chandler', 'ross'})","frozenset({'rachel', 'joey'})",0.5872340425531914,0.6361702127659574,0.48865248226950353,0.8321256038647343,1.3080235244696494,1.0,0.11507167647502642,2.167273840502067,0.5705115736238086,0.6650579150579151,0.5385908410317259,0.8001207729468599
"frozenset({'joey', 'chandler', 'ross'})","frozenset({'monica', 'rachel'})",0.5872340425531914,0.6432624113475177,0.48865248226950353,0.8321256038647343,1.2936020964159596,1.0,0.11090689603138676,2.125026787080974,0.5498630915864917,0.6586998087954112,0.5294176967182413,0.7958863961991809
frozenset({'joey'}),frozenset({'rachel'}),0.7645390070921986,0.7858156028368795,0.6361702127659574,0.8320964749536178,1.058895333650362,1.0,0.03538353201549216,1.2756396692919556,0.23621576607433065,0.6958882854926299,0.21607956849205665,0.8208316309786139
"frozenset({'monica', 'rachel', 'chandler'})","frozenset({'joey', 'phoebe'})",0.5815602836879432,0.6156028368794326,0.4836879432624113,0.8317073170731708,1.3510452961672474,1.0,0.12567778280770586,2.2840990852091694,0.6209553158705701,0.6779324055666003,0.5621906219062193,0.8087108013937283
"frozenset({'chandler', 'phoebe'})","frozenset({'monica', 'ross'})",0.6276595744680851,0.6340425531914894,0.5219858156028369,0.8316384180790961,1.3116444848898494,1.0,0.12402293647200846,2.1736398686277316,0.6381211180124223,0.7056567593480344,0.5399421889370649,0.8274523186592349
"frozenset({'joey', 'ross'})","frozenset({'monica', 'chandler'})",0.6418439716312057,0.6801418439716312,0.5333333333333333,0.830939226519337,1.2217146083339574,1.0,0.09678839092600972,1.8919714457887176,0.5067016010111647,0.6762589928057553,0.47145079687863684,0.8075446914661335
"frozenset({'monica', 'chandler', 'ross'})","frozenset({'joey', 'phoebe'})",0.5872340425531914,0.6156028368794326,0.4879432624113475,0.8309178743961353,1.3497629065651506,1.0,0.1264403199034254,2.2734346504559273,0.627787101414529,0.6825396825396826,0.5601369057168833,0.8117723012533672
"frozenset({'joey', 'chandler', 'ross'})","frozenset({'monica', 'phoebe'})",0.5872340425531914,0.6304964539007092,0.4879432624113475,0.8309178743961353,1.3178787434179424,1.0,0.11769428097178214,2.185349544072949,0.5843622632462241,0.6686103012633625,0.5424072992294641,0.8024105682441869
"frozenset({'phoebe', 'ross'})","frozenset({'monica', 'rachel'})",0.6134751773049646,0.6432624113475177,0.5092198581560283,0.8300578034682079,1.290387544531613,1.0,0.1145943363009908,2.0991701645197063,0.582211034729498,0.6812144212523717,0.5236212781116762,0.8108392655709287
frozenset({'monica'}),frozenset({'joey'}),0.7617021276595745,0.7645390070921986,0.6319148936170212,0.829608938547486,1.0851100216622962,1.0,0.04956390523615506,1.3818858272293915,0.3291446208112871,0.7065820777160983,0.2763512149155278,0.8280697753961919
"frozenset({'rachel', 'ross'})",frozenset({'phoebe'}),0.6631205673758865,0.7276595744680852,0.549645390070922,0.8288770053475935,1.1390999781092659,1.0,0.06711936019314918,1.5914893617021262,0.36248556876061094,0.6534569983136593,0.3716577540106946,0.792118814564635
"frozenset({'rachel', 'joey'})","frozenset({'monica', 'chandler'})",0.6361702127659574,0.6801418439716312,0.5269503546099291,0.8283166109253066,1.2178586250309513,1.0,0.09426437301946583,1.86306990881459,0.4916767018488347,0.6675651392632524,0.463251488702178,0.8015409957650517
"frozenset({'chandler', 'phoebe'})","frozenset({'monica', 'rachel'})",0.6276595744680851,0.6432624113475177,0.5198581560283688,0.8282485875706216,1.2875749817801283,1.0,0.11610834465067155,2.0770576707726778,0.5998440849736896,0.6921624173748819,0.5185497186373289,0.8182036763652447
"frozenset({'monica', 'phoebe'})","frozenset({'chandler', 'ross'})",0.6304964539007092,0.6617021276595745,0.5219858156028369,0.8278965129358831,1.251161932732685,1.0,0.10478497057492075,1.9656654151022117,0.5432774555620461,0.6777163904235727,0.49126642188594366,0.8083748373896993
frozenset({'monica'}),frozenset({'phoebe'}),0.7617021276595745,0.7276595744680852,0.6304964539007092,0.8277467411545624,1.1375466910603633,1.0,0.0762366078165082,1.5810465784933867,0.5074120199260805,0.7341040462427744,0.3675075651769086,0.8471092380236749
"frozenset({'phoebe', 'ross'})","frozenset({'monica', 'joey'})",0.6134751773049646,0.6319148936170212,0.5070921985815603,0.8265895953757225,1.3080710768572041,1.0,0.11942809717821035,2.1226241134751773,0.6093154551870149,0.6868395773294909,0.5288850278993618,0.8145293655890958
frozenset({'joey'}),frozenset({'monica'}),0.7645390070921986,0.7617021276595745,0.6319148936170212,0.8265306122448979,1.0851100216622962,1.0,0.04956390523615506,1.3737171464330407,0.33311021865238694,0.7065820777160983,0.2720481049562679,0.8280697753961919
"frozenset({'monica', 'phoebe', 'ross'})","frozenset({'rachel', 'joey', 'chandler'})",0.5546099290780142,0.5695035460992908,0.4581560283687943,0.8260869565217391,1.450538740592344,1.0,0.14230370705698908,2.475354609929078,0.6973684210526316,0.6879659211927582,0.5960174772580761,0.8152850722832855
"frozenset({'phoebe', 'ross'})","frozenset({'rachel', 'chandler'})",0.6134751773049646,0.6425531914893617,0.5063829787234042,0.8254335260115605,1.2846150901504418,1.0,0.11219254564659714,2.047625757362263,0.5732017577673266,0.6754966887417216,0.5116295072942466,0.806756498105118
"frozenset({'rachel', 'phoebe'})","frozenset({'monica', 'ross'})",0.6170212765957447,0.6340425531914894,0.5092198581560283,0.825287356321839,1.3016277096351152,1.0,0.11800211256979021,2.0946248600223956,0.6050758279170534,0.6864244741873804,0.5225875434375834,0.8142096736866465
"frozenset({'chandler', 'phoebe', 'ross'})","frozenset({'monica', 'rachel', 'joey'})",0.5553191489361702,0.5574468085106383,0.4581560283687943,0.8250319284802043,1.4800191083423513,1.0,0.1485951410894824,2.5293368535486875,0.7293613995585642,0.6998916576381365,0.6046394537773848,0.8234574400670742
"frozenset({'monica', 'joey', 'phoebe'})","frozenset({'rachel', 'chandler', 'ross'})",0.5553191489361702,0.5780141843971631,0.4581560283687943,0.8250319284802043,1.4273558517264886,1.0,0.13717368341632719,2.4117875446497905,0.6733005466099814,0.6785714285714286,0.5853697800959464,0.8088349826450101
"frozenset({'rachel', 'joey'})","frozenset({'chandler', 'ross'})",0.6361702127659574,0.6617021276595745,0.524822695035461,0.8249721293199554,1.246742446239161,1.0,0.10386751169458275,1.932822875728419,0.5439623834360675,0.6788990825688073,0.4826220174866607,0.8090562683041364
"frozenset({'monica', 'chandler', 'ross'})","frozenset({'rachel', 'phoebe'})",0.5872340425531914,0.6170212765957447,0.48439716312056735,0.8248792270531401,1.3368732300516408,1.0,0.1220612645239173,2.186940572267058,0.6104813512248871,0.6729064039408867,0.542740203972088,0.8049683491587539
"frozenset({'rachel', 'chandler', 'ross'})","frozenset({'joey', 'phoebe'})",0.5780141843971631,0.6156028368794326,0.4765957446808511,0.8245398773006135,1.3394023352463884,1.0,0.12076857300940597,2.1907950205822546,0.6004901960784313,0.6646884272997033,0.5435446992506735,0.7993667128438552
"frozenset({'monica', 'phoebe'})","frozenset({'rachel', 'chandler'})",0.6304964539007092,0.6425531914893617,0.5198581560283688,0.8245219347581553,1.283196388530904,1.0,0.11473064735174288,2.0369885433715225,0.5972772478154875,0.6902071563088512,0.5090792222400772,0.8167863536925435
"frozenset({'rachel', 'chandler'})","frozenset({'monica', 'ross'})",0.6425531914893617,0.6340425531914894,0.5297872340425532,0.8245033112582781,1.3003911284945997,1.0,0.12238116794929832,2.085266961059815,0.646251673360107,0.7094017094017094,0.5204450947173879,0.830036890528468
"frozenset({'monica', 'rachel', 'phoebe'})","frozenset({'joey', 'chandler', 'ross'})",0.5560283687943263,0.5872340425531914,0.4581560283687943,0.8239795918367346,1.403153652765454,1.0,0.13163724158744528,2.344989207523897,0.6471577364761273,0.6687370600414078,0.573558804965285,0.8020864142758553
"frozenset({'joey', 'phoebe'})","frozenset({'monica', 'ross'})",0.6156028368794326,0.6340425531914894,0.5070921985815603,0.8237327188940092,1.299175764698605,1.0,0.11677380413460087,2.0761507439855373,0.5990710396614455,0.6829035339063994,0.5183394062801414,0.8117545026237384
"frozenset({'monica', 'rachel'})","frozenset({'chandler', 'ross'})",0.6432624113475177,0.6617021276595745,0.5297872340425532,0.8235942668136715,1.2446601459885067,1.0,0.10413912781047235,1.9177260638297882,0.5510151939767022,0.6834400731930467,0.4785490905812932,0.812118676815196
"frozenset({'monica', 'ross'})","frozenset({'chandler', 'phoebe'})",0.6340425531914894,0.6276595744680851,0.5219858156028369,0.8232662192393735,1.3116444848898494,1.0,0.12402293647200846,2.1067869647185553,0.6492511375126391,0.7056567593480344,0.5253435602428889,0.8274523186592349
"frozenset({'monica', 'rachel', 'joey'})","frozenset({'chandler', 'phoebe', 'ross'})",0.5574468085106383,0.5553191489361702,0.4581560283687943,0.821882951653944,1.4800191083423513,1.0,0.1485951410894824,2.4965653495440727,0.7328679447487497,0.6998916576381365,0.5994496998916444,0.8234574400670742
"frozenset({'monica', 'joey', 'chandler'})","frozenset({'rachel', 'ross'})",0.5950354609929078,0.6631205673758865,0.48865248226950353,0.8212157330154946,1.238410891499302,1.0,0.09407222976711427,1.8842789598108738,0.4753837511660593,0.6350230414746543,0.46929301800388906,0.7790570643687098
"frozenset({'monica', 'joey', 'ross'})","frozenset({'rachel', 'chandler', 'phoebe'})",0.5581560283687943,0.5482269503546099,0.4581560283687943,0.820838627700127,1.497260627499585,1.0,0.1521598511141291,2.5215985111412906,0.7516535886974542,0.7067833698030637,0.6034261617852106,0.8282718364891322
"frozenset({'rachel', 'phoebe'})","frozenset({'chandler', 'ross'})",0.6170212765957447,0.6617021276595745,0.5063829787234042,0.8206896551724138,1.240270539971172,1.0,0.09809868718877313,1.886661211129296,0.5058356676003731,0.6556473829201099,0.4699631316417262,0.79298148353476
"frozenset({'joey', 'phoebe'})","frozenset({'rachel', 'chandler'})",0.6156028368794326,0.6425531914893617,0.5049645390070922,0.8202764976958524,1.2765892513809622,1.0,0.10940697148030776,1.9888707037643194,0.563642771259173,0.670433145009416,0.4972021066491109,0.803074231187882
"frozenset({'rachel', 'chandler'})","frozenset({'monica', 'joey'})",0.6425531914893617,0.6319148936170212,0.5269503546099291,0.8200883002207505,1.2977828319991676,1.0,0.12091142296665164,2.045920898055084,0.6419278343908227,0.704933586337761,0.5112225497326749,0.8269914003909589
"frozenset({'monica', 'joey', 'chandler'})","frozenset({'phoebe', 'ross'})",0.5950354609929078,0.6134751773049646,0.4879432624113475,0.8200238379022645,1.3366862560025352,1.0,0.12290377747598202,2.147644544643275,0.621983566162994,0.6771653543307087,0.5343735989765008,0.8076997802228085
"frozenset({'chandler', 'phoebe'})","frozenset({'joey', 'ross'})",0.6276595744680851,0.6418439716312057,0.5141843971631206,0.8192090395480227,1.2763367356494055,1.0,0.11132488305417237,1.981050531914895,0.5814778325123154,0.6807511737089202,0.49521731834200405,0.8101570059618567
"frozenset({'monica', 'rachel'})","frozenset({'joey', 'chandler'})",0.6432624113475177,0.6695035460992907,0.5269503546099291,0.8191841234840133,1.2235695064750622,1.0,0.09628388914038538,1.827806607853313,0.512194665118308,0.67057761732852,0.452896167623302,0.803130197335227
frozenset({'rachel'}),frozenset({'monica'}),0.7858156028368795,0.7617021276595745,0.6432624113475177,0.8185920577617328,1.0746878970614928,1.0,0.044704994718575475,1.3136022017571716,0.32447410501106155,0.7113725490196077,0.23873452810727172,0.831549287726304
"frozenset({'phoebe', 'ross'})","frozenset({'rachel', 'joey'})",0.6134751773049646,0.6361702127659574,0.502127659574468,0.8184971098265894,1.2866008080886189,1.0,0.11185302550173526,2.0045399105569843,0.5763100606437566,0.6717267552182162,0.5011324071257136,0.8038973843447328
"frozenset({'rachel', 'phoebe'})","frozenset({'joey', 'chandler'})",0.6170212765957447,0.6695035460992907,0.5049645390070922,0.8183908045977011,1.222384570426651,1.0,0.0918666063075298,1.8198222461621325,0.4750312109862672,0.646098003629764,0.4504957821518424,0.7863140463666471
"frozenset({'joey', 'phoebe'})","frozenset({'monica', 'rachel'})",0.6156028368794326,0.6432624113475177,0.5035460992907801,0.8179723502304147,1.2715997947352644,1.0,0.10755193400734364,1.9597989047490794,0.5556467959045785,0.6666666666666666,0.48974356625225596,0.8003863956223738
frozenset({'rachel'}),frozenset({'chandler'}),0.7858156028368795,0.7858156028368795,0.6425531914893617,0.8176895306859207,1.0405615868837077,1.0,0.02504702982747342,1.1748332280036518,0.18199494174232092,0.6916030534351145,0.14881535850049035,0.8176895306859207
frozenset({'chandler'}),frozenset({'rachel'}),0.7858156028368795,0.7858156028368795,0.6425531914893617,0.8176895306859207,1.0405615868837077,1.0,0.02504702982747342,1.1748332280036518,0.18199494174232092,0.6916030534351145,0.14881535850049035,0.8176895306859207
"frozenset({'joey', 'ross'})","frozenset({'rachel', 'chandler'})",0.6418439716312057,0.6425531914893617,0.524822695035461,0.8176795580110497,1.2725476565072629,1.0,0.11240380262562244,1.960541586073501,0.5979930425474979,0.6909430438842202,0.4899368587213891,0.8172282999768272
frozenset({'ross'}),frozenset({'joey'}),0.7858156028368795,0.7645390070921986,0.6418439716312057,0.8167870036101083,1.068339216224724,1.0,0.041057290880740394,1.2851762568563738,0.29865720244411104,0.7064793130366901,0.22189661171762845,0.8281523144210097
"frozenset({'rachel', 'chandler'})","frozenset({'joey', 'ross'})",0.6425531914893617,0.6418439716312057,0.524822695035461,0.8167770419426048,1.2725476565072629,1.0,0.11240380262562244,1.9547551909766723,0.5991795366795367,0.6909430438842202,0.48842698839420357,0.8172282999768272
